year,month,day,hour,price_PT,price_ES,date
2023,5,4,23,121.63,121.63,2023-05-04
2023,5,5,0,115.09,115.09,2023-05-05
2023,5,5,1,110.39,110.39,2023-05-05
2023,5,5,2,104.09,104.09,2023-05-05
2023,5,5,3,101.38,101.38,2023-05-05
2023,5,5,4,101.38,101.38,2023-05-05
2023,5,5,5,94.0,94.0,2023-05-05
2023,5,5,6,101.38,101.38,2023-05-05
2023,5,5,7,110.9,110.9,2023-05-05
2023,5,5,8,114.87,114.87,2023-05-05
2023,5,5,9,112.58,112.58,2023-05-05
2023,5,5,10,102.61,102.61,2023-05-05
2023,5,5,11,95.89,95.89,2023-05-05
2023,5,5,12,91.03,91.03,2023-05-05
2023,5,5,13,84.99,84.99,2023-05-05
2023,5,5,14,82.0,82.0,2023-05-05
2023,5,5,15,78.9,78.9,2023-05-05
2023,5,5,16,80.0,80.0,2023-05-05
2023,5,5,17,75.43,75.43,2023-05-05
2023,5,5,18,82.0,82.0,2023-05-05
2023,5,5,19,101.38,101.38,2023-05-05
2023,5,5,20,111.05,111.05,2023-05-05
2023,5,5,21,130.0,130.0,2023-05-05
2023,5,5,22,127.05,127.05,2023-05-05
2023,5,5,23,115.56,115.56,2023-05-05
2023,5,6,0,110.9,110.9,2023-05-06
2023,5,6,1,118.71,118.71,2023-05-06
2023,5,6,2,116.0,116.0,2023-05-06
2023,5,6,3,107.98,107.98,2023-05-06
2023,5,6,4,100.0,100.0,2023-05-06
2023,5,6,5,100.7,100.7,2023-05-06
2023,5,6,6,107.98,107.98,2023-05-06
2023,5,6,7,110.0,110.0,2023-05-06
2023,5,6,8,108.95,108.95,2023-05-06
2023,5,6,9,95.13,95.13,2023-05-06
2023,5,6,10,93.28,93.28,2023-05-06
2023,5,6,11,82.53,82.53,2023-05-06
2023,5,6,12,74.42,74.42,2023-05-06
2023,5,6,13,71.61,71.61,2023-05-06
2023,5,6,14,55.8,55.8,2023-05-06
2023,5,6,15,50.0,50.0,2023-05-06
2023,5,6,16,63.16,63.16,2023-05-06
2023,5,6,17,50.0,50.0,2023-05-06
2023,5,6,18,58.0,58.0,2023-05-06
2023,5,6,19,72.01,72.01,2023-05-06
2023,5,6,20,102.19,102.19,2023-05-06
2023,5,6,21,112.07,112.07,2023-05-06
2023,5,6,22,118.77,118.77,2023-05-06
2023,5,6,23,115.0,115.0,2023-05-06
2023,5,7,0,109.94,109.94,2023-05-07
2023,5,7,1,106.78,106.78,2023-05-07
2023,5,7,2,95.02,95.02,2023-05-07
2023,5,7,3,90.0,90.0,2023-05-07
2023,5,7,4,84.03,84.03,2023-05-07
2023,5,7,5,83.71,83.71,2023-05-07
2023,5,7,6,84.86,84.86,2023-05-07
2023,5,7,7,85.08,85.08,2023-05-07
2023,5,7,8,82.48,82.48,2023-05-07
2023,5,7,9,77.51,77.51,2023-05-07
2023,5,7,10,57.01,57.01,2023-05-07
2023,5,7,11,30.0,30.0,2023-05-07
2023,5,7,12,25.0,25.0,2023-05-07
2023,5,7,13,25.0,25.0,2023-05-07
2023,5,7,14,25.0,25.0,2023-05-07
2023,5,7,15,25.0,25.0,2023-05-07
2023,5,7,16,10.1,10.1,2023-05-07
2023,5,7,17,4.17,4.17,2023-05-07
2023,5,7,18,5.0,5.0,2023-05-07
2023,5,7,19,20.0,20.0,2023-05-07
2023,5,7,20,74.99,74.99,2023-05-07
2023,5,7,21,107.43,107.43,2023-05-07
2023,5,7,22,111.0,111.0,2023-05-07
2023,5,7,23,115.0,115.0,2023-05-07
2023,5,8,0,100.0,100.0,2023-05-08
2023,5,8,1,107.0,107.0,2023-05-08
2023,5,8,2,88.58,88.58,2023-05-08
2023,5,8,3,87.23,87.23,2023-05-08
2023,5,8,4,84.01,84.01,2023-05-08
2023,5,8,5,84.16,84.16,2023-05-08
2023,5,8,6,103.64,103.64,2023-05-08
2023,5,8,7,117.09,117.09,2023-05-08
2023,5,8,8,120.0,120.0,2023-05-08
2023,5,8,9,115.0,115.0,2023-05-08
2023,5,8,10,100.01,100.01,2023-05-08
2023,5,8,11,92.04,92.04,2023-05-08
2023,5,8,12,83.49,83.49,2023-05-08
2023,5,8,13,83.0,83.0,2023-05-08
2023,5,8,14,83.71,83.71,2023-05-08
2023,5,8,15,77.99,77.99,2023-05-08
2023,5,8,16,78.0,78.0,2023-05-08
2023,5,8,17,78.91,78.91,2023-05-08
2023,5,8,18,82.51,82.51,2023-05-08
2023,5,8,19,83.69,83.69,2023-05-08
2023,5,8,20,110.68,110.68,2023-05-08
2023,5,8,21,122.76,122.76,2023-05-08
2023,5,8,22,126.14,126.14,2023-05-08
2023,5,8,23,120.0,120.0,2023-05-08
2023,5,9,0,110.68,110.68,2023-05-09
2023,5,9,1,105.59,105.59,2023-05-09
2023,5,9,2,97.76,97.76,2023-05-09
2023,5,9,3,95.0,95.0,2023-05-09
2023,5,9,4,96.09,96.09,2023-05-09
2023,5,9,5,94.0,94.0,2023-05-09
2023,5,9,6,105.0,105.0,2023-05-09
2023,5,9,7,111.58,111.58,2023-05-09
2023,5,9,8,121.0,121.0,2023-05-09
2023,5,9,9,117.88,117.88,2023-05-09
2023,5,9,10,107.54,107.54,2023-05-09
2023,5,9,11,99.76,99.76,2023-05-09
2023,5,9,12,105.59,105.59,2023-05-09
2023,5,9,13,103.18,103.18,2023-05-09
2023,5,9,14,77.99,77.99,2023-05-09
2023,5,9,15,71.41,71.41,2023-05-09
2023,5,9,16,45.0,45.0,2023-05-09
2023,5,9,17,35.0,35.0,2023-05-09
2023,5,9,18,35.0,35.0,2023-05-09
2023,5,9,19,43.71,43.71,2023-05-09
2023,5,9,20,72.01,72.01,2023-05-09
2023,5,9,21,101.91,101.91,2023-05-09
2023,5,9,22,110.99,110.99,2023-05-09
2023,5,9,23,104.67,104.67,2023-05-09
2023,5,10,0,89.93,89.93,2023-05-10
2023,5,10,1,95.0,95.0,2023-05-10
2023,5,10,2,90.09,90.09,2023-05-10
2023,5,10,3,88.38,88.38,2023-05-10
2023,5,10,4,86.19,86.19,2023-05-10
2023,5,10,5,81.77,81.77,2023-05-10
2023,5,10,6,81.01,81.01,2023-05-10
2023,5,10,7,88.8,88.8,2023-05-10
2023,5,10,8,104.28,104.28,2023-05-10
2023,5,10,9,105.0,105.0,2023-05-10
2023,5,10,10,84.0,84.0,2023-05-10
2023,5,10,11,70.42,70.42,2023-05-10
2023,5,10,12,69.61,69.61,2023-05-10
2023,5,10,13,69.16,69.16,2023-05-10
2023,5,10,14,68.91,68.91,2023-05-10
2023,5,10,15,60.0,60.0,2023-05-10
2023,5,10,16,45.21,45.21,2023-05-10
2023,5,10,17,45.1,45.1,2023-05-10
2023,5,10,18,49.0,49.0,2023-05-10
2023,5,10,19,68.0,68.0,2023-05-10
2023,5,10,20,77.62,77.62,2023-05-10
2023,5,10,21,105.46,105.46,2023-05-10
2023,5,10,22,129.0,129.0,2023-05-10
2023,5,10,23,115.32,115.32,2023-05-10
2023,5,11,0,109.11,109.11,2023-05-11
2023,5,11,1,100.0,100.0,2023-05-11
2023,5,11,2,96.94,96.94,2023-05-11
2023,5,11,3,96.0,96.0,2023-05-11
2023,5,11,4,84.17,84.17,2023-05-11
2023,5,11,5,82.0,82.0,2023-05-11
2023,5,11,6,88.51,88.51,2023-05-11
2023,5,11,7,97.76,97.76,2023-05-11
2023,5,11,8,109.93,109.93,2023-05-11
2023,5,11,9,103.95,103.95,2023-05-11
2023,5,11,10,89.0,89.0,2023-05-11
2023,5,11,11,70.0,70.0,2023-05-11
2023,5,11,12,65.62,65.62,2023-05-11
2023,5,11,13,65.01,65.01,2023-05-11
2023,5,11,14,64.81,64.81,2023-05-11
2023,5,11,15,64.16,64.16,2023-05-11
2023,5,11,16,50.01,50.01,2023-05-11
2023,5,11,17,45.21,45.21,2023-05-11
2023,5,11,18,45.31,45.31,2023-05-11
2023,5,11,19,45.31,45.31,2023-05-11
2023,5,11,20,69.57,69.57,2023-05-11
2023,5,11,21,100.3,100.3,2023-05-11
2023,5,11,22,112.37,112.37,2023-05-11
2023,5,11,23,113.95,113.95,2023-05-11
2023,5,12,0,101.66,101.66,2023-05-12
2023,5,12,1,98.53,98.53,2023-05-12
2023,5,12,2,90.55,90.55,2023-05-12
2023,5,12,3,89.84,89.84,2023-05-12
2023,5,12,4,90.0,90.0,2023-05-12
2023,5,12,5,90.42,90.42,2023-05-12
2023,5,12,6,95.47,95.47,2023-05-12
2023,5,12,7,101.63,101.63,2023-05-12
2023,5,12,8,115.47,115.47,2023-05-12
2023,5,12,9,103.04,103.04,2023-05-12
2023,5,12,10,93.09,93.09,2023-05-12
2023,5,12,11,72.0,72.0,2023-05-12
2023,5,12,12,61.01,61.01,2023-05-12
2023,5,12,13,60.61,60.61,2023-05-12
2023,5,12,14,60.16,60.16,2023-05-12
2023,5,12,15,44.99,44.99,2023-05-12
2023,5,12,16,31.0,31.0,2023-05-12
2023,5,12,17,7.62,7.62,2023-05-12
2023,5,12,18,14.0,14.0,2023-05-12
2023,5,12,19,20.0,20.0,2023-05-12
2023,5,12,20,60.41,60.41,2023-05-12
2023,5,12,21,89.84,89.84,2023-05-12
2023,5,12,22,96.8,96.8,2023-05-12
2023,5,12,23,99.81,99.81,2023-05-12
2023,5,13,0,93.0,93.0,2023-05-13
2023,5,13,1,87.82,87.82,2023-05-13
2023,5,13,2,85.44,85.44,2023-05-13
2023,5,13,3,87.16,87.16,2023-05-13
2023,5,13,4,78.1,78.1,2023-05-13
2023,5,13,5,76.0,76.0,2023-05-13
2023,5,13,6,77.7,77.7,2023-05-13
2023,5,13,7,79.03,79.03,2023-05-13
2023,5,13,8,83.01,83.01,2023-05-13
2023,5,13,9,63.6,63.6,2023-05-13
2023,5,13,10,35.75,35.75,2023-05-13
2023,5,13,11,10.0,10.0,2023-05-13
2023,5,13,12,5.0,5.0,2023-05-13
2023,5,13,13,5.0,5.0,2023-05-13
2023,5,13,14,5.0,5.0,2023-05-13
2023,5,13,15,4.17,4.17,2023-05-13
2023,5,13,16,3.0,3.0,2023-05-13
2023,5,13,17,2.91,2.91,2023-05-13
2023,5,13,18,4.16,4.16,2023-05-13
2023,5,13,19,10.0,10.0,2023-05-13
2023,5,13,20,44.99,44.99,2023-05-13
2023,5,13,21,83.0,83.0,2023-05-13
2023,5,13,22,101.11,101.11,2023-05-13
2023,5,13,23,100.2,100.2,2023-05-13
2023,5,14,0,94.81,94.81,2023-05-14
2023,5,14,1,77.95,77.95,2023-05-14
2023,5,14,2,70.12,70.12,2023-05-14
2023,5,14,3,60.8,60.8,2023-05-14
2023,5,14,4,70.12,70.12,2023-05-14
2023,5,14,5,70.12,70.12,2023-05-14
2023,5,14,6,70.26,70.26,2023-05-14
2023,5,14,7,70.51,70.51,2023-05-14
2023,5,14,8,65.0,65.0,2023-05-14
2023,5,14,9,55.0,41.0,2023-05-14
2023,5,14,10,55.0,0.0,2023-05-14
2023,5,14,11,70.12,0.0,2023-05-14
2023,5,14,12,71.35,0.0,2023-05-14
2023,5,14,13,17.89,0.0,2023-05-14
2023,5,14,14,17.88,0.0,2023-05-14
2023,5,14,15,12.59,0.0,2023-05-14
2023,5,14,16,0.0,0.0,2023-05-14
2023,5,14,17,0.0,0.0,2023-05-14
2023,5,14,18,0.0,0.0,2023-05-14
2023,5,14,19,1.5,1.5,2023-05-14
2023,5,14,20,4.28,4.28,2023-05-14
2023,5,14,21,60.53,60.53,2023-05-14
2023,5,14,22,97.81,97.81,2023-05-14
2023,5,14,23,98.96,98.96,2023-05-14
2023,5,15,0,90.84,90.84,2023-05-15
2023,5,15,1,92.86,92.86,2023-05-15
2023,5,15,2,88.27,88.27,2023-05-15
2023,5,15,3,82.09,82.09,2023-05-15
2023,5,15,4,73.69,73.69,2023-05-15
2023,5,15,5,71.96,71.96,2023-05-15
2023,5,15,6,73.84,73.84,2023-05-15
2023,5,15,7,86.05,86.05,2023-05-15
2023,5,15,8,99.57,99.57,2023-05-15
2023,5,15,9,93.0,93.0,2023-05-15
2023,5,15,10,55.5,55.5,2023-05-15
2023,5,15,11,42.91,42.91,2023-05-15
2023,5,15,12,25.0,14.0,2023-05-15
2023,5,15,13,24.27,5.0,2023-05-15
2023,5,15,14,8.87,4.17,2023-05-15
2023,5,15,15,4.21,4.17,2023-05-15
2023,5,15,16,4.16,4.16,2023-05-15
2023,5,15,17,4.16,4.16,2023-05-15
2023,5,15,18,4.16,4.16,2023-05-15
2023,5,15,19,4.17,4.17,2023-05-15
2023,5,15,20,44.16,44.16,2023-05-15
2023,5,15,21,93.0,93.0,2023-05-15
2023,5,15,22,103.5,103.5,2023-05-15
2023,5,15,23,101.81,101.81,2023-05-15
2023,5,16,0,88.27,88.27,2023-05-16
2023,5,16,1,67.81,67.81,2023-05-16
2023,5,16,2,65.0,65.0,2023-05-16
2023,5,16,3,49.52,49.52,2023-05-16
2023,5,16,4,47.81,47.81,2023-05-16
2023,5,16,5,46.0,46.0,2023-05-16
2023,5,16,6,48.01,48.01,2023-05-16
2023,5,16,7,65.3,65.3,2023-05-16
2023,5,16,8,70.12,70.12,2023-05-16
2023,5,16,9,66.82,66.82,2023-05-16
2023,5,16,10,40.35,40.35,2023-05-16
2023,5,16,11,14.0,14.0,2023-05-16
2023,5,16,12,5.0,5.0,2023-05-16
2023,5,16,13,5.0,5.0,2023-05-16
2023,5,16,14,12.95,12.95,2023-05-16
2023,5,16,15,12.95,12.95,2023-05-16
2023,5,16,16,14.38,4.17,2023-05-16
2023,5,16,17,14.37,5.0,2023-05-16
2023,5,16,18,14.27,14.27,2023-05-16
2023,5,16,19,26.88,20.0,2023-05-16
2023,5,16,20,46.0,46.0,2023-05-16
2023,5,16,21,74.11,74.11,2023-05-16
2023,5,16,22,99.25,99.25,2023-05-16
2023,5,16,23,74.5,74.5,2023-05-16
2023,5,17,0,65.51,65.51,2023-05-17
2023,5,17,1,71.05,71.05,2023-05-17
2023,5,17,2,51.38,51.38,2023-05-17
2023,5,17,3,45.6,45.6,2023-05-17
2023,5,17,4,45.4,45.4,2023-05-17
2023,5,17,5,43.21,43.21,2023-05-17
2023,5,17,6,43.99,43.99,2023-05-17
2023,5,17,7,65.3,65.3,2023-05-17
2023,5,17,8,67.81,67.81,2023-05-17
2023,5,17,9,58.0,58.0,2023-05-17
2023,5,17,10,44.0,44.0,2023-05-17
2023,5,17,11,35.0,35.0,2023-05-17
2023,5,17,12,25.0,25.0,2023-05-17
2023,5,17,13,27.37,27.37,2023-05-17
2023,5,17,14,33.91,33.91,2023-05-17
2023,5,17,15,26.78,26.78,2023-05-17
2023,5,17,16,18.16,18.16,2023-05-17
2023,5,17,17,34.41,34.41,2023-05-17
2023,5,17,18,40.0,40.0,2023-05-17
2023,5,17,19,35.01,35.01,2023-05-17
2023,5,17,20,50.0,50.0,2023-05-17
2023,5,17,21,73.27,73.27,2023-05-17
2023,5,17,22,99.25,99.25,2023-05-17
2023,5,17,23,87.0,87.0,2023-05-17
2023,5,18,0,69.0,69.0,2023-05-18
2023,5,18,1,66.3,66.3,2023-05-18
2023,5,18,2,56.0,56.0,2023-05-18
2023,5,18,3,53.87,53.87,2023-05-18
2023,5,18,4,53.87,53.87,2023-05-18
2023,5,18,5,66.0,66.0,2023-05-18
2023,5,18,6,67.22,67.22,2023-05-18
2023,5,18,7,69.07,69.07,2023-05-18
2023,5,18,8,87.77,87.77,2023-05-18
2023,5,18,9,72.37,72.37,2023-05-18
2023,5,18,10,49.99,49.99,2023-05-18
2023,5,18,11,40.8,40.8,2023-05-18
2023,5,18,12,35.0,35.0,2023-05-18
2023,5,18,13,29.99,29.99,2023-05-18
2023,5,18,14,22.33,22.33,2023-05-18
2023,5,18,15,20.0,20.0,2023-05-18
2023,5,18,16,20.0,20.0,2023-05-18
2023,5,18,17,15.0,15.0,2023-05-18
2023,5,18,18,20.3,20.3,2023-05-18
2023,5,18,19,28.0,28.0,2023-05-18
2023,5,18,20,41.05,41.05,2023-05-18
2023,5,18,21,70.12,70.12,2023-05-18
2023,5,18,22,94.94,94.94,2023-05-18
2023,5,18,23,88.25,88.25,2023-05-18
2023,5,19,0,73.96,73.96,2023-05-19
2023,5,19,1,76.88,76.88,2023-05-19
2023,5,19,2,73.54,73.54,2023-05-19
2023,5,19,3,70.58,70.58,2023-05-19
2023,5,19,4,71.98,71.98,2023-05-19
2023,5,19,5,69.07,69.07,2023-05-19
2023,5,19,6,71.16,71.16,2023-05-19
2023,5,19,7,73.23,73.23,2023-05-19
2023,5,19,8,76.48,76.48,2023-05-19
2023,5,19,9,69.58,69.58,2023-05-19
2023,5,19,10,46.07,46.07,2023-05-19
2023,5,19,11,42.77,42.77,2023-05-19
2023,5,19,12,40.0,40.0,2023-05-19
2023,5,19,13,42.77,42.77,2023-05-19
2023,5,19,14,42.77,42.77,2023-05-19
2023,5,19,15,30.87,30.87,2023-05-19
2023,5,19,16,30.87,30.87,2023-05-19
2023,5,19,17,30.87,30.87,2023-05-19
2023,5,19,18,39.47,39.47,2023-05-19
2023,5,19,19,43.17,43.17,2023-05-19
2023,5,19,20,47.97,47.97,2023-05-19
2023,5,19,21,80.49,80.49,2023-05-19
2023,5,19,22,95.0,95.0,2023-05-19
2023,5,19,23,95.17,95.17,2023-05-19
2023,5,20,0,85.78,85.78,2023-05-20
2023,5,20,1,71.44,71.44,2023-05-20
2023,5,20,2,66.07,66.07,2023-05-20
2023,5,20,3,66.52,66.52,2023-05-20
2023,5,20,4,60.0,60.0,2023-05-20
2023,5,20,5,59.61,59.61,2023-05-20
2023,5,20,6,55.7,55.7,2023-05-20
2023,5,20,7,62.08,62.08,2023-05-20
2023,5,20,8,62.46,62.46,2023-05-20
2023,5,20,9,59.76,59.76,2023-05-20
2023,5,20,10,40.04,40.04,2023-05-20
2023,5,20,11,6.2,6.2,2023-05-20
2023,5,20,12,4.16,4.16,2023-05-20
2023,5,20,13,10.17,10.17,2023-05-20
2023,5,20,14,5.0,5.0,2023-05-20
2023,5,20,15,5.0,5.0,2023-05-20
2023,5,20,16,4.16,4.16,2023-05-20
2023,5,20,17,4.16,4.16,2023-05-20
2023,5,20,18,25.94,25.94,2023-05-20
2023,5,20,19,53.68,53.68,2023-05-20
2023,5,20,20,64.66,64.66,2023-05-20
2023,5,20,21,70.0,70.0,2023-05-20
2023,5,20,22,81.06,81.06,2023-05-20
2023,5,20,23,78.6,78.6,2023-05-20
2023,5,21,0,70.0,70.0,2023-05-21
2023,5,21,1,52.2,52.2,2023-05-21
2023,5,21,2,40.04,40.04,2023-05-21
2023,5,21,3,33.88,33.88,2023-05-21
2023,5,21,4,28.77,28.77,2023-05-21
2023,5,21,5,29.95,29.95,2023-05-21
2023,5,21,6,28.26,28.26,2023-05-21
2023,5,21,7,30.81,30.81,2023-05-21
2023,5,21,8,27.55,27.55,2023-05-21
2023,5,21,9,20.0,20.0,2023-05-21
2023,5,21,10,2.14,2.14,2023-05-21
2023,5,21,11,10.0,0.0,2023-05-21
2023,5,21,12,15.0,1.5,2023-05-21
2023,5,21,13,28.87,1.6,2023-05-21
2023,5,21,14,32.56,2.91,2023-05-21
2023,5,21,15,32.56,4.16,2023-05-21
2023,5,21,16,28.87,1.6,2023-05-21
2023,5,21,17,30.73,1.6,2023-05-21
2023,5,21,18,32.46,4.16,2023-05-21
2023,5,21,19,42.35,41.34,2023-05-21
2023,5,21,20,61.33,61.33,2023-05-21
2023,5,21,21,78.12,78.12,2023-05-21
2023,5,21,22,91.0,91.0,2023-05-21
2023,5,21,23,89.94,89.94,2023-05-21
2023,5,22,0,83.5,83.5,2023-05-22
2023,5,22,1,88.29,88.29,2023-05-22
2023,5,22,2,82.66,82.66,2023-05-22
2023,5,22,3,82.46,82.46,2023-05-22
2023,5,22,4,82.66,82.66,2023-05-22
2023,5,22,5,81.0,81.0,2023-05-22
2023,5,22,6,83.97,83.97,2023-05-22
2023,5,22,7,90.32,90.32,2023-05-22
2023,5,22,8,103.56,103.56,2023-05-22
2023,5,22,9,113.42,113.42,2023-05-22
2023,5,22,10,105.79,105.79,2023-05-22
2023,5,22,11,93.02,93.02,2023-05-22
2023,5,22,12,86.07,86.07,2023-05-22
2023,5,22,13,85.17,85.17,2023-05-22
2023,5,22,14,82.66,82.66,2023-05-22
2023,5,22,15,80.0,80.0,2023-05-22
2023,5,22,16,73.64,73.64,2023-05-22
2023,5,22,17,79.69,79.69,2023-05-22
2023,5,22,18,80.53,80.53,2023-05-22
2023,5,22,19,84.49,84.49,2023-05-22
2023,5,22,20,89.1,89.1,2023-05-22
2023,5,22,21,91.47,91.47,2023-05-22
2023,5,22,22,102.32,102.32,2023-05-22
2023,5,22,23,100.0,100.0,2023-05-22
2023,5,23,0,90.0,90.0,2023-05-23
2023,5,23,1,96.15,96.15,2023-05-23
2023,5,23,2,93.6,93.6,2023-05-23
2023,5,23,3,82.0,82.0,2023-05-23
2023,5,23,4,80.0,80.0,2023-05-23
2023,5,23,5,79.57,79.57,2023-05-23
2023,5,23,6,79.57,79.57,2023-05-23
2023,5,23,7,79.57,79.57,2023-05-23
2023,5,23,8,93.46,93.46,2023-05-23
2023,5,23,9,98.66,98.66,2023-05-23
2023,5,23,10,92.0,92.0,2023-05-23
2023,5,23,11,83.25,83.25,2023-05-23
2023,5,23,12,75.75,75.75,2023-05-23
2023,5,23,13,73.87,73.87,2023-05-23
2023,5,23,14,64.92,64.92,2023-05-23
2023,5,23,15,65.21,65.21,2023-05-23
2023,5,23,16,62.96,62.96,2023-05-23
2023,5,23,17,60.0,60.0,2023-05-23
2023,5,23,18,65.01,65.01,2023-05-23
2023,5,23,19,79.57,79.57,2023-05-23
2023,5,23,20,97.09,97.09,2023-05-23
2023,5,23,21,100.11,100.11,2023-05-23
2023,5,23,22,105.0,105.0,2023-05-23
2023,5,23,23,104.79,104.79,2023-05-23
2023,5,24,0,98.53,98.53,2023-05-24
2023,5,24,1,94.53,94.53,2023-05-24
2023,5,24,2,90.0,90.0,2023-05-24
2023,5,24,3,78.77,78.77,2023-05-24
2023,5,24,4,75.21,75.21,2023-05-24
2023,5,24,5,75.0,75.0,2023-05-24
2023,5,24,6,75.4,75.4,2023-05-24
2023,5,24,7,75.76,75.76,2023-05-24
2023,5,24,8,96.0,96.0,2023-05-24
2023,5,24,9,100.46,100.46,2023-05-24
2023,5,24,10,98.66,98.66,2023-05-24
2023,5,24,11,85.92,85.92,2023-05-24
2023,5,24,12,81.0,81.0,2023-05-24
2023,5,24,13,80.58,80.58,2023-05-24
2023,5,24,14,78.77,78.77,2023-05-24
2023,5,24,15,75.21,75.21,2023-05-24
2023,5,24,16,74.75,74.75,2023-05-24
2023,5,24,17,71.75,71.75,2023-05-24
2023,5,24,18,72.0,72.0,2023-05-24
2023,5,24,19,75.47,75.47,2023-05-24
2023,5,24,20,89.25,89.25,2023-05-24
2023,5,24,21,95.71,95.71,2023-05-24
2023,5,24,22,104.96,104.96,2023-05-24
2023,5,24,23,102.0,102.0,2023-05-24
2023,5,25,0,98.28,98.28,2023-05-25
2023,5,25,1,98.66,98.66,2023-05-25
2023,5,25,2,88.55,88.55,2023-05-25
2023,5,25,3,77.82,77.82,2023-05-25
2023,5,25,4,75.0,75.0,2023-05-25
2023,5,25,5,73.72,73.72,2023-05-25
2023,5,25,6,75.93,75.93,2023-05-25
2023,5,25,7,97.83,97.83,2023-05-25
2023,5,25,8,105.0,105.0,2023-05-25
2023,5,25,9,104.0,104.0,2023-05-25
2023,5,25,10,83.35,83.35,2023-05-25
2023,5,25,11,72.89,70.85,2023-05-25
2023,5,25,12,55.78,55.78,2023-05-25
2023,5,25,13,41.87,41.87,2023-05-25
2023,5,25,14,40.84,38.0,2023-05-25
2023,5,25,15,38.0,38.0,2023-05-25
2023,5,25,16,35.27,34.99,2023-05-25
2023,5,25,17,41.89,41.89,2023-05-25
2023,5,25,18,70.83,70.83,2023-05-25
2023,5,25,19,71.35,71.35,2023-05-25
2023,5,25,20,77.09,77.09,2023-05-25
2023,5,25,21,93.99,93.99,2023-05-25
2023,5,25,22,102.18,102.18,2023-05-25
2023,5,25,23,106.29,106.29,2023-05-25
2023,5,26,0,98.24,98.24,2023-05-26
2023,5,26,1,88.11,88.11,2023-05-26
2023,5,26,2,76.4,76.4,2023-05-26
2023,5,26,3,74.06,74.06,2023-05-26
2023,5,26,4,66.58,66.58,2023-05-26
2023,5,26,5,61.71,61.71,2023-05-26
2023,5,26,6,62.0,62.0,2023-05-26
2023,5,26,7,73.53,73.53,2023-05-26
2023,5,26,8,94.2,94.2,2023-05-26
2023,5,26,9,95.06,95.06,2023-05-26
2023,5,26,10,81.87,81.87,2023-05-26
2023,5,26,11,55.31,55.31,2023-05-26
2023,5,26,12,35.57,35.57,2023-05-26
2023,5,26,13,23.29,23.29,2023-05-26
2023,5,26,14,20.0,20.0,2023-05-26
2023,5,26,15,4.4,4.4,2023-05-26
2023,5,26,16,4.17,4.17,2023-05-26
2023,5,26,17,22.91,22.91,2023-05-26
2023,5,26,18,53.45,53.45,2023-05-26
2023,5,26,19,65.1,65.1,2023-05-26
2023,5,26,20,83.92,83.92,2023-05-26
2023,5,26,21,95.06,95.06,2023-05-26
2023,5,26,22,120.0,120.0,2023-05-26
2023,5,26,23,116.63,116.63,2023-05-26
2023,5,27,0,99.77,99.77,2023-05-27
2023,5,27,1,96.86,96.86,2023-05-27
2023,5,27,2,90.0,90.0,2023-05-27
2023,5,27,3,84.73,84.73,2023-05-27
2023,5,27,4,81.35,81.35,2023-05-27
2023,5,27,5,84.85,84.85,2023-05-27
2023,5,27,6,87.26,87.26,2023-05-27
2023,5,27,7,90.27,90.27,2023-05-27
2023,5,27,8,87.29,87.29,2023-05-27
2023,5,27,9,87.26,87.26,2023-05-27
2023,5,27,10,87.26,87.26,2023-05-27
2023,5,27,11,87.26,87.26,2023-05-27
2023,5,27,12,87.26,87.26,2023-05-27
2023,5,27,13,87.26,87.26,2023-05-27
2023,5,27,14,82.01,82.01,2023-05-27
2023,5,27,15,66.75,66.75,2023-05-27
2023,5,27,16,61.71,61.71,2023-05-27
2023,5,27,17,57.85,57.85,2023-05-27
2023,5,27,18,58.41,58.41,2023-05-27
2023,5,27,19,84.85,84.85,2023-05-27
2023,5,27,20,95.11,95.11,2023-05-27
2023,5,27,21,100.82,100.82,2023-05-27
2023,5,27,22,108.21,108.21,2023-05-27
2023,5,27,23,109.35,109.35,2023-05-27
2023,5,28,0,110.0,110.0,2023-05-28
2023,5,28,1,105.42,105.42,2023-05-28
2023,5,28,2,100.0,100.0,2023-05-28
2023,5,28,3,99.37,99.37,2023-05-28
2023,5,28,4,100.0,100.0,2023-05-28
2023,5,28,5,100.0,100.0,2023-05-28
2023,5,28,6,100.0,100.0,2023-05-28
2023,5,28,7,97.85,97.85,2023-05-28
2023,5,28,8,90.42,90.42,2023-05-28
2023,5,28,9,83.06,83.06,2023-05-28
2023,5,28,10,78.87,78.87,2023-05-28
2023,5,28,11,78.97,78.97,2023-05-28
2023,5,28,12,78.29,78.29,2023-05-28
2023,5,28,13,70.77,70.77,2023-05-28
2023,5,28,14,70.47,70.47,2023-05-28
2023,5,28,15,69.57,69.57,2023-05-28
2023,5,28,16,54.17,54.17,2023-05-28
2023,5,28,17,50.0,50.0,2023-05-28
2023,5,28,18,51.0,51.0,2023-05-28
2023,5,28,19,55.0,55.0,2023-05-28
2023,5,28,20,73.28,73.28,2023-05-28
2023,5,28,21,100.01,100.01,2023-05-28
2023,5,28,22,109.08,109.08,2023-05-28
2023,5,28,23,115.38,115.38,2023-05-28
2023,5,29,0,107.64,107.64,2023-05-29
2023,5,29,1,91.84,91.84,2023-05-29
2023,5,29,2,91.84,91.84,2023-05-29
2023,5,29,3,84.75,84.75,2023-05-29
2023,5,29,4,84.75,84.75,2023-05-29
